case;activity;start time;end time;resource;product;prod-price;quantity;address
153;prepare delivery;2015-02-19 16:35:39;2015-02-19 17:01:08;Luke;MOTOROLA Moto G;199.0;4;NL-7887AC-13
133;prepare delivery;2015-02-19 16:48:17;2015-02-19 16:52:11;Aiden;SAMSUNG Galaxy S4;329.0;3;NL-7948DN-12a
197;prepare delivery;2015-02-19 17:05:24;2015-02-19 17:09:11;Aiden;APPLE iPhone 6 16 GB;639.0;1;NL-9403JH-29
278;place order;2015-02-19 17:08:49;2015-02-19 19:10:08;Lucas;APPLE iPhone 5s 16 GB;449.0;2;NL-7751GM-23
159;make delivery;2015-02-19 17:12:11;2015-02-19 17:27:30;Avery;SAMSUNG Galaxy S4;329.0;2;NL-9411ME-47
131;prepare delivery;2015-02-19 17:28:37;2015-02-19 17:32:16;Aiden;SAMSUNG Core Prime G361;135.0;1;NL-9411ME-47
116;make delivery;2015-02-19 17:32:28;2015-02-19 18:54:37;Ella;APPLE iPhone 6 16 GB;639.0;3;NL-7751DG-21
215;send reminder;2015-02-19 18:17:31;2015-02-19 18:29:05;Abigail;MOTOROLA Moto E 4G;99.99;2;NL-9403JH-29
225;send invoice;2015-02-19 18:24:28;2015-02-19 18:32:14;Lily;MOTOROLA Moto E 4G;99.99;1;NL-9408BM-37
279;place order;2015-02-19 18:35:46;2015-02-19 18:39:14;Aiden;APPLE iPhone 5s 16 GB;449.0;2;NL-7943MC-4
192;prepare delivery;2015-02-19 18:38:43;2015-02-19 18:45:59;Sophia;APPLE iPhone 6s 64 GB;858.0;3;NL-7931TV-36
191;pay;2015-02-19 18:43:13;2015-02-19 18:48:37;Jack;SAMSUNG Galaxy S4;329.0;4;NL-7751AR-19
275;send invoice;2015-02-19 18:46:44;2015-02-19 18:54:15;Lily;SAMSUNG Galaxy S4;329.0;2;NL-7918AE-48b
264;send invoice;2015-02-19 19:02:35;2015-02-19 19:04:48;Emily;APPLE iPhone 5s 16 GB;449.0;4;NL-7931TV-36
183;pay;2015-02-19 19:33:03;2015-02-19 19:36:18;Emily;APPLE iPhone 5s 16 GB;449.0;5;NL-7944RD-8
163;prepare delivery;2015-02-19 20:31:00;2015-02-19 20:33:52;Emma;SAMSUNG Galaxy S6 32 GB;543.99;2;NL-9411CS-43
280;place order;2015-02-19 21:23:32;2015-02-19 21:26:32;Emma;APPLE iPhone 6s 64 GB;858.0;1;NL-9514CC-18
170;prepare delivery;2015-02-19 21:56:44;2015-02-19 22:11:59;Zoe;APPLE iPhone 6s 64 GB;858.0;4;NL-7812LW-50
203;pay;2015-02-19 22:00:40;2015-02-20 00:03:52;Madelyn;SAMSUNG Galaxy J5;219.99;2;NL-7822AW-5
160;confirm payment;2015-02-19 22:38:16;2015-02-19 22:47:22;Jack;APPLE iPhone 6 16 GB;639.0;4;NL-7943MC-4
281;place order;2015-02-20 04:22:24;2015-02-20 04:30:10;Caleb;APPLE iPhone 6 16 GB;639.0;5;NL-9491BG-41
247;send invoice;2015-02-20 08:43:18;2015-02-20 08:47:24;Emily;APPLE iPhone 6 16 GB;639.0;2;NL-7887AC-13
190;prepare delivery;2015-02-20 08:52:15;2015-02-20 09:14:50;Isabella;APPLE iPhone 6 16 GB;639.0;3;NL-7931TV-36
159;confirm payment;2015-02-20 09:09:47;2015-02-20 09:14:19;Emily;SAMSUNG Galaxy S4;329.0;2;NL-9411ME-47
184;pay;2015-02-20 09:23:09;2015-02-20 09:28:51;James;SAMSUNG Galaxy S4;329.0;3;NL-9402NV-25
166;prepare delivery;2015-02-20 09:37:10;2015-02-20 09:43:59;Olivia;APPLE iPhone 6 16 GB;639.0;2;NL-9411CS-43
282;place order;2015-02-20 09:48:46;2015-02-20 10:02:56;Sophia;APPLE iPhone 5s 16 GB;449.0;1;NL-9402NV-25
180;make delivery;2015-02-20 10:18:22;2015-02-20 10:32:39;Avery;HUAWEI P8 Lite;234.0;5;NL-7833HT-15
116;confirm payment;2015-02-20 11:02:47;2015-02-20 11:24:32;Caleb;APPLE iPhone 6 16 GB;639.0;3;NL-7751DG-21
180;confirm payment;2015-02-20 11:08:54;2015-02-20 11:21:27;Alexander;HUAWEI P8 Lite;234.0;5;NL-7833HT-15
274;send invoice;2015-02-20 11:09:29;2015-02-20 11:15:53;Lily;MOTOROLA Moto G;199.0;1;NL-9403KD-31
283;place order;2015-02-20 11:55:39;2015-02-20 12:07:54;Caleb;APPLE iPhone 6s 64 GB;858.0;6;NL-9514BV-16
245;send invoice;2015-02-20 11:55:54;2015-02-20 12:02:16;Lily;SAMSUNG Galaxy S4;329.0;2;NL-7821AC-3
172;prepare delivery;2015-02-20 11:56:31;2015-02-20 11:59:35;Emma;SAMSUNG Galaxy S4;329.0;3;NL-7826GD-9
253;send invoice;2015-02-20 11:58:39;2015-02-20 12:06:20;Lily;APPLE iPhone 6 16 GB;639.0;6;NL-9402NV-25
208;send reminder;2015-02-20 12:15:07;2015-02-20 12:25:44;Abigail;MOTOROLA Moto E 4G;99.99;5;NL-7944BB-6
177;cancel order;2015-02-20 12:24:36;2015-02-20 12:40:13;Lily;MOTOROLA Moto E 4G;99.99;3;NL-7907EJ-42
224;send reminder;2015-02-20 12:44:52;2015-02-20 13:06:25;Abigail;MOTOROLA Moto E 4G;99.99;4;NL-7944RD-8
174;pay;2015-02-20 12:56:12;2015-02-20 13:03:45;Jack;APPLE iPhone 5s 16 GB;449.0;2;NL-7943MC-4
175;confirm payment;2015-02-20 13:08:12;2015-02-20 13:17:21;Jack;SAMSUNG Core Prime G361;135.0;1;NL-7948BX-10
213;pay;2015-02-20 13:10:25;2015-02-20 13:18:21;Jack;APPLE iPhone 6 16 GB;639.0;3;NL-7751AR-19
182;prepare delivery;2015-02-20 13:13:10;2015-02-20 13:16:06;Emma;MOTOROLA Moto E 4G;99.99;5;NL-7751GM-23
151;confirm payment;2015-02-20 13:42:48;2015-02-20 13:49:55;Lily;SAMSUNG Galaxy S4;329.0;6;NL-9403JH-29
284;place order;2015-02-20 14:09:25;2015-02-20 14:16:04;Aiden;SAMSUNG Galaxy S4;329.0;5;NL-7943MC-4
282;send invoice;2015-02-20 14:23:31;2015-02-20 14:49:20;Caleb;APPLE iPhone 5s 16 GB;449.0;1;NL-9402NV-25
248;send invoice;2015-02-20 14:28:25;2015-02-20 14:33:50;Lily;SAMSUNG Galaxy S4;329.0;2;NL-7833HT-15
214;pay;2015-02-20 14:35:56;2015-02-20 14:41:44;Jack;MOTOROLA Moto E 4G;99.99;3;NL-7833HT-15
210;pay;2015-02-20 14:49:37;2015-02-20 14:56:43;Lily;SAMSUNG Galaxy J5;219.99;2;NL-7943MC-4
237;send invoice;2015-02-20 15:21:36;2015-02-20 15:31:24;Jack;SAMSUNG Galaxy S4;329.0;3;NL-9402NV-25
285;place order;2015-02-20 15:36:57;2015-02-20 15:42:07;Emma;APPLE iPhone 5s 16 GB;449.0;4;NL-7822AW-5
131;make delivery;2015-02-20 15:40:54;2015-02-20 15:52:32;Michael;SAMSUNG Core Prime G361;135.0;1;NL-9411ME-47
138;pay;2015-02-20 15:42:24;2015-02-20 15:49:06;Lily;APPLE iPhone 5s 16 GB;449.0;2;NL-9403JH-29
202;pay;2015-02-20 15:43:37;2015-02-20 15:55:04;Alexander;SAMSUNG Galaxy S4;329.0;3;NL-7833HT-15
197;make delivery;2015-02-20 15:46:42;2015-02-20 16:23:58;Kaylee;APPLE iPhone 6 16 GB;639.0;1;NL-9403JH-29
151;make delivery;2015-02-20 15:48:20;2015-02-20 16:06:09;Abigail;SAMSUNG Galaxy S4;329.0;6;NL-9403JH-29
235;send reminder;2015-02-20 15:58:51;2015-02-20 16:12:52;Abigail;SAMSUNG Galaxy S4;329.0;4;NL-9491BG-41
221;send reminder;2015-02-20 16:15:13;2015-02-20 16:55:08;Luke;APPLE iPhone 6s Plus 64 GB;969.0;3;NL-9521GC-32
108;make delivery;2015-02-20 16:15:32;2015-02-20 16:26:54;Michael;SAMSUNG Galaxy S4;329.0;2;NL-9521GC-32
175;make delivery;2015-02-20 16:20:03;2015-02-20 16:29:40;Michael;SAMSUNG Core Prime G361;135.0;1;NL-7948BX-10
222;send reminder;2015-02-20 16:28:52;2015-02-20 16:41:50;Abigail;APPLE iPhone 6s 64 GB;858.0;4;NL-7826GD-9
133;make delivery;2015-02-20 16:36:54;2015-02-20 17:01:35;Aubrey;SAMSUNG Galaxy S4;329.0;3;NL-7948DN-12a
192;make delivery;2015-02-20 17:07:45;2015-02-20 18:38:39;Ella;APPLE iPhone 6s 64 GB;858.0;3;NL-7931TV-36
194;send reminder;2015-02-20 17:12:56;2015-02-20 17:30:19;Abigail;SAMSUNG Galaxy S4;329.0;2;NL-7822AW-5
133;confirm payment;2015-02-20 17:13:28;2015-02-20 17:20:30;Lily;SAMSUNG Galaxy S4;329.0;3;NL-7948DN-12a
155;prepare delivery;2015-02-20 17:22:46;2015-02-20 17:30:32;Sophia;SAMSUNG Core Prime G361;135.0;2;NL-7948BX-10
196;pay;2015-02-20 17:30:51;2015-02-20 17:44:28;Alexander;SAMSUNG Galaxy S4;329.0;2;NL-7931TV-36
286;place order;2015-02-20 17:32:02;2015-02-20 17:38:39;Aiden;SAMSUNG Galaxy S4;329.0;1;NL-7908XB-46
170;make delivery;2015-02-20 17:56:03;2015-02-20 18:22:23;Aubrey;APPLE iPhone 6s 64 GB;858.0;4;NL-7812LW-50
197;confirm payment;2015-02-20 18:14:41;2015-02-20 18:23:24;Lily;APPLE iPhone 6 16 GB;639.0;1;NL-9403JH-29
163;make delivery;2015-02-20 18:45:37;2015-02-20 18:58:56;Avery;SAMSUNG Galaxy S6 32 GB;543.99;2;NL-9411CS-43
191;prepare delivery;2015-02-20 19:12:15;2015-02-20 19:27:30;Zoe;SAMSUNG Galaxy S4;329.0;4;NL-7751AR-19
171;prepare delivery;2015-02-20 19:14:21;2015-02-20 19:41:17;Luke;APPLE iPhone 5s 16 GB;449.0;2;NL-7948DN-12a
287;place order;2015-02-20 19:22:11;2015-02-20 19:31:05;Jacob;SAMSUNG Core Prime G361;135.0;3;NL-9521CT-28b
173;pay;2015-02-20 21:43:01;2015-02-21 00:10:47;Madelyn;APPLE iPhone 5s 16 GB;449.0;2;NL-7751AR-19
288;place order;2015-02-20 22:20:36;2015-02-21 01:11:28;Lucas;APPLE iPhone 6 16 GB;639.0;3;NL-9514CC-18
289;place order;2015-02-21 16:46:48;2015-02-21 16:54:04;Sophia;APPLE iPhone 6 16 GB;639.0;6;NL-7908XB-46
290;place order;2015-02-22 17:10:49;2015-02-22 17:15:49;Aiden;APPLE iPhone 6s 64 GB;858.0;1;NL-7823JJ-7
291;place order;2015-02-23 08:24:01;2015-02-23 08:26:35;Aiden;APPLE iPhone 6s 64 GB;858.0;2;NL-7812LW-50
273;send invoice;2015-02-23 08:40:39;2015-02-23 08:45:11;Lily;APPLE iPhone 6 16 GB;639.0;1;NL-7833HT-15
261;send invoice;2015-02-23 09:13:07;2015-02-23 09:27:31;Alexander;MOTOROLA Moto G;199.0;2;NL-7822AW-5
153;make delivery;2015-02-23 09:30:00;2015-02-23 10:07:19;Kaylee;MOTOROLA Moto G;199.0;4;NL-7887AC-13
141;prepare delivery;2015-02-23 09:43:29;2015-02-23 09:47:14;Aiden;APPLE iPhone 6s 64 GB;858.0;2;NL-9411RD-49
217;send reminder;2015-02-23 09:48:40;2015-02-23 10:32:17;Luke;MOTOROLA Moto G;199.0;4;NL-7751AR-19
267;send invoice;2015-02-23 10:00:57;2015-02-23 10:08:50;Lily;APPLE iPhone 6 16 GB;639.0;3;NL-7948DN-12a
166;make delivery;2015-02-23 10:06:11;2015-02-23 10:33:03;Aubrey;APPLE iPhone 6 16 GB;639.0;2;NL-9411CS-43
190;confirm payment;2015-02-23 10:14:00;2015-02-23 10:21:02;Lily;APPLE iPhone 6 16 GB;639.0;3;NL-7931TV-36
292;place order;2015-02-23 10:24:08;2015-02-23 10:35:40;Sophia;APPLE iPhone 6 16 GB;639.0;5;NL-7944RD-8
131;confirm payment;2015-02-23 10:30:01;2015-02-23 10:36:11;Jack;SAMSUNG Core Prime G361;135.0;1;NL-9411ME-47
260;send invoice;2015-02-23 10:30:58;2015-02-23 10:36:49;Lily;APPLE iPhone 6s 64 GB;858.0;2;NL-9408BM-37
108;confirm payment;2015-02-23 10:45:16;2015-02-23 10:59:37;Alexander;SAMSUNG Galaxy S4;329.0;2;NL-9521GC-32
183;prepare delivery;2015-02-23 10:55:15;2015-02-23 13:28:21;Lucas;APPLE iPhone 5s 16 GB;449.0;5;NL-7944RD-8
190;make delivery;2015-02-23 11:09:33;2015-02-23 11:19:03;Michael;APPLE iPhone 6 16 GB;639.0;3;NL-7931TV-36
163;confirm payment;2015-02-23 11:15:30;2015-02-23 11:21:01;Lily;SAMSUNG Galaxy S6 32 GB;543.99;2;NL-9411CS-43
238;send reminder;2015-02-23 11:44:46;2015-02-23 12:29:43;Luke;SAMSUNG Galaxy S4;329.0;3;NL-9408BM-37
259;send invoice;2015-02-23 11:47:34;2015-02-23 11:51:35;Lily;SAMSUNG Galaxy S4;329.0;5;NL-9408BM-37
166;confirm payment;2015-02-23 11:50:29;2015-02-23 11:57:09;Lily;APPLE iPhone 6 16 GB;639.0;2;NL-9411CS-43
293;place order;2015-02-23 12:06:24;2015-02-23 12:10:19;Aiden;APPLE iPhone 5s 16 GB;449.0;2;NL-9514CC-18
294;place order;2015-02-23 13:30:55;2015-02-23 15:48:04;Lucas;SAMSUNG Galaxy J5;219.99;3;NL-7833HT-15
170;confirm payment;2015-02-23 13:45:17;2015-02-23 13:53:04;Lily;APPLE iPhone 6s 64 GB;858.0;4;NL-7812LW-50
200;send reminder;2015-02-23 13:50:51;2015-02-23 14:12:04;Abigail;SAMSUNG Galaxy S4;329.0;1;NL-7826GD-9
181;pay;2015-02-23 14:10:11;2015-02-23 14:13:24;Emily;SAMSUNG Galaxy J5;219.99;9;NL-7823JJ-7
285;send invoice;2015-02-23 14:19:25;2015-02-23 14:29:17;Jack;APPLE iPhone 5s 16 GB;449.0;4;NL-7822AW-5
182;make delivery;2015-02-23 14:40:24;2015-02-23 15:17:47;Kaylee;MOTOROLA Moto E 4G;99.99;5;NL-7751GM-23
229;pay;2015-02-23 14:46:23;2015-02-23 14:52:28;Jack;APPLE iPhone 6s 64 GB;858.0;3;NL-7826GD-9
265;send invoice;2015-02-23 14:48:57;2015-02-23 14:53:40;Lily;APPLE iPhone 6s Plus 64 GB;969.0;1;NL-7828AM-11a
207;pay;2015-02-23 15:06:35;2015-02-23 15:11:35;Lily;SAMSUNG Galaxy S4;329.0;3;NL-7833HT-15
211;send reminder;2015-02-23 15:08:37;2015-02-23 15:19:46;Abigail;SAMSUNG Galaxy S4;329.0;2;NL-7944RD-8
193;prepare delivery;2015-02-23 15:13:32;2015-02-23 15:16:32;Emma;SAMSUNG Galaxy J5;219.99;1;NL-7942GT-2
295;place order;2015-02-23 15:19:57;2015-02-23 15:23:51;Aiden;SAMSUNG Galaxy S4;329.0;2;NL-7751AR-19
153;confirm payment;2015-02-23 15:40:56;2015-02-23 15:44:14;Emily;MOTOROLA Moto G;199.0;4;NL-7887AC-13
172;make delivery;2015-02-23 15:49:45;2015-02-23 17:29:31;Ella;SAMSUNG Galaxy S4;329.0;3;NL-7826GD-9
276;send invoice;2015-02-23 15:51:12;2015-02-23 16:05:19;Alexander;APPLE iPhone 5s 16 GB;449.0;2;NL-9491BG-41
171;make delivery;2015-02-23 16:06:41;2015-02-23 16:22:39;Abigail;APPLE iPhone 5s 16 GB;449.0;2;NL-7948DN-12a
201;send reminder;2015-02-23 16:18:08;2015-02-23 16:58:16;Luke;HUAWEI P8 Lite;234.0;4;NL-7828AM-11a
262;send invoice;2015-02-23 16:21:42;2015-02-23 16:27:50;Lily;APPLE iPhone 6 16 GB;639.0;3;NL-7942GT-2
192;confirm payment;2015-02-23 16:41:45;2015-02-23 16:48:48;Lily;APPLE iPhone 6s 64 GB;858.0;3;NL-7931TV-36
296;place order;2015-02-23 16:58:01;2015-02-23 17:05:22;Olivia;APPLE iPhone 6s 64 GB;858.0;5;NL-7828AM-11a
228;pay;2015-02-23 16:58:03;2015-02-23 17:01:56;Emily;SAMSUNG Galaxy S4;329.0;2;NL-9766VB-39
233;send reminder;2015-02-23 17:11:43;2015-02-23 17:32:14;Abigail;APPLE iPhone 6 16 GB;639.0;2;NL-9521ET-30
155;make delivery;2015-02-23 17:17:16;2015-02-23 17:32:16;Avery;SAMSUNG Core Prime G361;135.0;2;NL-7948BX-10
182;confirm payment;2015-02-23 17:19:51;2015-02-23 17:24:09;Emily;MOTOROLA Moto E 4G;99.99;5;NL-7751GM-23
132;prepare delivery;2015-02-23 17:24:03;2015-02-23 17:31:31;Sophia;SAMSUNG Galaxy S4;329.0;3;NL-7812LW-50
172;confirm payment;2015-02-23 17:45:02;2015-02-23 17:49:20;Emily;SAMSUNG Galaxy S4;329.0;3;NL-7826GD-9
191;make delivery;2015-02-23 19:01:10;2015-02-23 19:39:06;Kaylee;SAMSUNG Galaxy S4;329.0;4;NL-7751AR-19
297;place order;2015-02-23 19:14:10;2015-02-23 19:24:50;Zoe;MOTOROLA Moto G;199.0;6;NL-7833HT-15
226;pay;2015-02-23 20:40:48;2015-02-23 20:47:51;Lily;MOTOROLA Moto G;199.0;2;NL-7826GD-9
219;pay;2015-02-23 20:47:51;2015-02-23 20:50:20;Emily;APPLE iPhone 6s 64 GB;858.0;1;NL-9411RD-49
205;send reminder;2015-02-23 21:29:05;2015-02-23 22:02:48;Luke;APPLE iPhone 5s 16 GB;449.0;2;NL-7823JJ-7
298;place order;2015-02-23 22:04:34;2015-02-23 22:14:10;Olivia;APPLE iPhone 6 16 GB;639.0;6;NL-7944RD-8
299;place order;2015-02-24 07:28:36;2015-02-24 07:35:47;Sophia;SAMSUNG Galaxy S4;329.0;5;NL-7742XG-17
268;send invoice;2015-02-24 08:58:59;2015-02-24 09:05:16;Jack;SAMSUNG Galaxy S4;329.0;1;NL-7826GD-9
270;send invoice;2015-02-24 09:41:15;2015-02-24 09:46:53;Jack;MOTOROLA Moto G;199.0;2;NL-7942GT-2
300;place order;2015-02-24 10:13:35;2015-02-24 10:32:26;Zoe;SAMSUNG Galaxy S4;329.0;3;NL-9514CC-18
169;send reminder;2015-02-24 10:15:23;2015-02-24 10:22:23;Abigail;APPLE iPhone 5s 16 GB;449.0;4;NL-7822AW-5
281;send invoice;2015-02-24 10:20:30;2015-02-24 10:23:26;Emily;APPLE iPhone 6 16 GB;639.0;5;NL-9491BG-41
210;prepare delivery;2015-02-24 10:30:31;2015-02-24 10:38:16;Sophia;SAMSUNG Galaxy J5;219.99;2;NL-7943MC-4
162;prepare delivery;2015-02-24 10:45:12;2015-02-24 10:51:54;Olivia;SAMSUNG Core Prime G361;135.0;3;NL-9521ET-30
284;send invoice;2015-02-24 10:54:11;2015-02-24 10:56:42;Emily;SAMSUNG Galaxy S4;329.0;5;NL-7943MC-4
246;send reminder;2015-02-24 11:14:53;2015-02-24 11:24:24;Abigail;MOTOROLA Moto G;199.0;2;NL-7826GD-9
258;send invoice;2015-02-24 11:22:44;2015-02-24 11:55:05;Caleb;MOTOROLA Moto E 4G;99.99;3;NL-7948BX-10
231;pay;2015-02-24 11:26:18;2015-02-24 11:33:45;Chloe;APPLE iPhone 6 16 GB;639.0;1;NL-7944BB-6
141;make delivery;2015-02-24 11:26:55;2015-02-24 11:37:08;Michael;APPLE iPhone 6s 64 GB;858.0;2;NL-9411RD-49
221;pay;2015-02-24 11:27:26;2015-02-24 11:32:17;Lily;APPLE iPhone 6s Plus 64 GB;969.0;3;NL-9521GC-32
296;send invoice;2015-02-24 11:31:22;2015-02-24 11:36:01;Jack;APPLE iPhone 6s 64 GB;858.0;5;NL-7828AM-11a
301;place order;2015-02-24 11:45:17;2015-02-24 11:51:46;Aiden;SAMSUNG Galaxy S6 32 GB;543.99;2;NL-7875EH-26
183;make delivery;2015-02-24 12:15:47;2015-02-24 12:33:13;Abigail;APPLE iPhone 5s 16 GB;449.0;5;NL-7944RD-8
191;confirm payment;2015-02-24 12:25:19;2015-02-24 12:35:41;Jack;SAMSUNG Galaxy S4;329.0;4;NL-7751AR-19
249;send reminder;2015-02-24 12:29:00;2015-02-24 12:49:23;Abigail;SAMSUNG Galaxy S4;329.0;3;NL-9511PT-22a
187;send reminder;2015-02-24 13:11:50;2015-02-24 13:29:52;Luke;SAMSUNG Galaxy S4;329.0;2;NL-7942GT-2
302;place order;2015-02-24 13:48:41;2015-02-24 14:00:53;Sophia;APPLE iPhone 6 16 GB;639.0;3;NL-7751GM-23
171;confirm payment;2015-02-24 14:06:47;2015-02-24 14:14:32;Jack;APPLE iPhone 5s 16 GB;449.0;2;NL-7948DN-12a
292;send invoice;2015-02-24 14:09:35;2015-02-24 14:13:05;Emily;APPLE iPhone 6 16 GB;639.0;5;NL-7944RD-8
200;cancel order;2015-02-24 14:15:12;2015-02-24 14:22:50;Emily;SAMSUNG Galaxy S4;329.0;1;NL-7826GD-9
271;send invoice;2015-02-24 14:52:57;2015-02-24 15:00:24;Lily;APPLE iPhone 5s 16 GB;449.0;4;NL-7931TV-36
218;send reminder;2015-02-24 14:55:47;2015-02-24 15:16:29;Luke;APPLE iPhone 6s Plus 64 GB;969.0;2;NL-9521ET-30
227;send reminder;2015-02-24 15:07:17;2015-02-24 15:28:46;Abigail;APPLE iPhone 5s 16 GB;449.0;4;NL-7931TV-36
185;prepare delivery;2015-02-24 15:11:35;2015-02-24 15:15:12;Aiden;APPLE iPhone 5s 16 GB;449.0;2;NL-9514CC-18
277;send invoice;2015-02-24 15:16:20;2015-02-24 15:21:34;Lily;APPLE iPhone 6 16 GB;639.0;4;NL-9411GK-45
201;pay;2015-02-24 15:21:12;2015-02-24 15:25:44;Lily;HUAWEI P8 Lite;234.0;4;NL-7828AM-11a
155;confirm payment;2015-02-24 15:34:14;2015-02-24 15:41:41;Lily;SAMSUNG Core Prime G361;135.0;2;NL-7948BX-10
174;prepare delivery;2015-02-24 15:43:00;2015-02-24 16:10:53;Luke;APPLE iPhone 5s 16 GB;449.0;2;NL-7943MC-4
195;prepare delivery;2015-02-24 15:43:02;2015-02-24 18:11:26;Lucas;APPLE iPhone 6 16 GB;639.0;4;NL-9521GC-32
289;send invoice;2015-02-24 15:49:18;2015-02-24 15:56:51;Lily;APPLE iPhone 6 16 GB;639.0;6;NL-7908XB-46
303;place order;2015-02-24 15:55:30;2015-02-24 18:40:49;Lucas;APPLE iPhone 6 16 GB;639.0;3;NL-7742XG-17
132;make delivery;2015-02-24 15:57:41;2015-02-24 16:13:33;Abigail;SAMSUNG Galaxy S4;329.0;3;NL-7812LW-50
283;send invoice;2015-02-24 16:15:04;2015-02-24 16:20:00;Jack;APPLE iPhone 6s 64 GB;858.0;6;NL-9514BV-16
179;prepare delivery;2015-02-24 16:17:38;2015-02-24 16:25:14;Sophia;SAMSUNG Galaxy S4;329.0;4;NL-7826GD-9
216;pay;2015-02-24 16:32:05;2015-02-24 16:34:07;Emily;SAMSUNG Galaxy S4;329.0;2;NL-9521CT-28b
294;send invoice;2015-02-24 16:37:06;2015-02-24 16:41:07;Lily;SAMSUNG Galaxy J5;219.99;3;NL-7833HT-15
230;send reminder;2015-02-24 16:46:08;2015-02-24 17:06:19;Abigail;APPLE iPhone 5s 16 GB;449.0;5;NL-9511PN-20
193;make delivery;2015-02-24 17:03:56;2015-02-24 17:35:28;Kaylee;SAMSUNG Galaxy J5;219.99;1;NL-7942GT-2
183;confirm payment;2015-02-24 17:12:09;2015-02-24 17:29:08;Alexander;APPLE iPhone 5s 16 GB;449.0;5;NL-7944RD-8
291;send invoice;2015-02-24 17:17:48;2015-02-24 17:24:25;Lily;APPLE iPhone 6s 64 GB;858.0;2;NL-7812LW-50
223;send reminder;2015-02-24 17:32:11;2015-02-24 17:52:34;Abigail;SAMSUNG Core Prime G361;135.0;4;NL-7822AW-5
204;pay;2015-02-24 17:45:51;2015-02-24 17:51:13;Jack;HUAWEI P8 Lite;234.0;3;NL-7742XG-17
304;place order;2015-02-24 18:09:07;2015-02-24 20:20:15;Lucas;MOTOROLA Moto E 4G;99.99;2;NL-9407EM-35
266;send invoice;2015-02-24 18:49:56;2015-02-24 18:58:38;Alexander;APPLE iPhone 5s 16 GB;449.0;2;NL-7908XB-46
244;pay;2015-02-24 19:49:54;2015-02-24 19:56:25;Lily;SAMSUNG Galaxy S6 32 GB;543.99;4;NL-7887AC-13
279;send invoice;2015-02-24 19:50:59;2015-02-24 19:58:43;Lily;APPLE iPhone 5s 16 GB;449.0;2;NL-7943MC-4
305;place order;2015-02-24 20:03:35;2015-02-24 20:06:41;Aiden;SAMSUNG Galaxy S4;329.0;4;NL-7905AX-38
306;place order;2015-02-24 22:43:25;2015-02-24 22:46:28;Aiden;SAMSUNG Galaxy S4;329.0;1;NL-9521CT-28b
240;pay;2015-02-25 03:17:28;2015-02-25 03:20:08;Emily;HUAWEI P8 Lite;234.0;1;NL-7905BC-40a
198;send reminder;2015-02-25 08:19:34;2015-02-25 08:29:07;Abigail;APPLE iPhone 6 16 GB;639.0;3;NL-7905BC-40a
193;confirm payment;2015-02-25 08:32:17;2015-02-25 08:37:11;Emily;SAMSUNG Galaxy J5;219.99;1;NL-7942GT-2
141;confirm payment;2015-02-25 08:44:05;2015-02-25 09:11:15;Caleb;APPLE iPhone 6s 64 GB;858.0;2;NL-9411RD-49
243;send reminder;2015-02-25 08:46:30;2015-02-25 09:25:13;Luke;APPLE iPhone 6s 64 GB;858.0;4;NL-9402NV-25
307;place order;2015-02-25 09:15:04;2015-02-25 09:20:14;Emma;APPLE iPhone 6 16 GB;639.0;2;NL-9403JH-29
162;confirm payment;2015-02-25 09:24:51;2015-02-25 13:50:50;Madelyn;SAMSUNG Core Prime G361;135.0;3;NL-9521ET-30
236;send reminder;2015-02-25 09:32:43;2015-02-25 09:46:11;Luke;SAMSUNG Core Prime G361;135.0;4;NL-7833HT-15
228;prepare delivery;2015-02-25 09:43:34;2015-02-25 09:50:36;Sophia;SAMSUNG Galaxy S4;329.0;2;NL-9766VB-39
188;prepare delivery;2015-02-25 09:50:10;2015-02-25 09:58:06;Sophia;APPLE iPhone 6s 64 GB;858.0;3;NL-7918AE-48b
169;pay;2015-02-25 09:50:29;2015-02-25 09:57:26;Lily;APPLE iPhone 5s 16 GB;449.0;4;NL-7822AW-5
299;send invoice;2015-02-25 10:12:54;2015-02-25 10:18:26;Jack;SAMSUNG Galaxy S4;329.0;5;NL-7742XG-17
252;send reminder;2015-02-25 10:17:39;2015-02-25 10:27:59;Abigail;APPLE iPhone 6s 64 GB;858.0;2;NL-9405NP-33
203;prepare delivery;2015-02-25 10:21:56;2015-02-25 10:24:58;Emma;SAMSUNG Galaxy J5;219.99;2;NL-7822AW-5
184;prepare delivery;2015-02-25 10:34:40;2015-02-25 10:38:12;Aiden;SAMSUNG Galaxy S4;329.0;3;NL-9402NV-25
210;make delivery;2015-02-25 10:39:16;2015-02-25 11:38:40;Layla;SAMSUNG Galaxy J5;219.99;2;NL-7943MC-4
239;send reminder;2015-02-25 10:46:04;2015-02-25 11:09:03;Luke;APPLE iPhone 5s 16 GB;449.0;4;NL-9521ET-30
186;prepare delivery;2015-02-25 10:46:16;2015-02-25 13:21:16;Lucas;APPLE iPhone 6 16 GB;639.0;2;NL-9766VB-39
308;place order;2015-02-25 10:48:15;2015-02-25 15:00:01;Lucas;SAMSUNG Galaxy S4;329.0;2;NL-7833HT-15
234;pay;2015-02-25 11:54:38;2015-02-25 12:01:05;Lily;APPLE iPhone 6 16 GB;639.0;3;NL-7942GT-2
